McAlester Fm	308.0000	307.0000	308.0000	307.0000
McAras Brook	340.0000	333.0000	340.0000	333.0000
McBean Fm	41.3000	38.0000	41.3000	38.0000
McBryde Limestone Mbr of Clayton Fm	66.0000	61.6000	66.0000	61.6000
McCann Hill Chert Fm	407.6000	393.3000	387.7000	382.7000
McCarthy	228.0000	208.5000	201.3000	199.3000
McCarthy Fm	228.0000	208.5000	201.3000	199.3000
McCartie Sandstone	10.9200	6.5000	6.5000	5.2800
McCartie Sandstone	6.5000	5.2800	6.5000	5.2800
McCaslin Quartzite	2500.0000	541.0000	2500.0000	541.0000
McClellan Peak Basalt	2.5880	0.0117	2.5880	0.0117
McCloud Limestone	298.9000	280.0000	280.0000	272.3000
McCloud Mbr	125.0000	113.0000	113.0000	100.5000
McColley Canyon Fm	410.8000	407.6000	393.3000	387.7000
McConnell Island Fm	168.3000	166.1000	166.1000	163.5000
McConnell Island Fm	170.3000	168.3000	168.3000	166.1000
McConnell Island Fm	170.3000	168.3000	166.1000	163.5000
McCormick Sand	59.2000	56.0000	59.2000	56.0000
McCoy Creek Gp	2500.0000	541.0000	2500.0000	541.0000
McCoy Mountains Fm	170.3000	168.3000	125.0000	113.0000
McCracken Sandstone Mbr of Elbert Fm	382.7000	379.0000	382.7000	379.0000
McCracken Sandstone Mbr of Elbert Fm	379.0000	372.2000	379.0000	372.2000
McCraney Limestone	358.9000	348.0000	358.9000	348.0000
McCullough Butte Gravel	83.6000	72.1000	83.6000	72.1000
McCully Fm	323.2000	315.2000	323.2000	315.2000
McDame	393.3000	387.7000	382.7000	372.2000
McDame	393.3000	387.7000	387.7000	382.7000
McDame	387.7000	382.7000	387.7000	382.7000
McDonald Shale	13.8200	11.6200	13.8200	11.6200
McDonald Shale Mbr	13.8200	11.6200	13.8200	11.6200
McDougall-Segur	113.0000	100.5000	113.0000	100.5000
McElroy Fm	38.0000	33.9000	38.0000	33.9000
McGowan Creek Fm	358.9000	348.0000	340.0000	333.0000
McGrath Gneiss	4000.0000	2500.0000	4000.0000	2500.0000
McGregor Mbr of Platteville Fm	458.4000	456.5000	458.4000	456.5000
McGuire	139.8000	132.9000	139.8000	132.9000
McGuire  Fm	139.8000	132.9000	139.8000	132.9000
McGuire Fm	139.8000	132.9000	139.8000	132.9000
McHugh Complex	139.8000	132.9000	93.9000	89.8000
McIntosh Fm	47.8000	41.3000	41.3000	38.0000
McKay	485.4000	477.7000	485.4000	477.7000
McKay	485.4000	477.7000	470.0000	464.0000
McKay	496.8000	492.5000	496.8000	492.5000
McKay	496.8000	492.5000	470.0000	464.0000
McKay	496.8000	492.5000	477.7000	470.0000
McKay	492.5000	485.4000	492.5000	485.4000
McKay	485.4000	477.7000	477.7000	470.0000
McKay Gp	496.8000	492.5000	477.7000	470.0000
McKee Fm	37.0000	36.0000	37.0000	36.0000
McKee Fm	43.0000	37.0000	37.0000	36.0000
McKee Fm	43.0000	37.0000	43.0000	37.0000
McKelligon Canyon Fm	477.7000	470.0000	477.7000	470.0000
McKenzie	427.4000	423.0000	427.4000	423.0000
McKenzie Fm	427.4000	423.0000	427.4000	423.0000
McKenzie Fm	433.4000	427.4000	427.4000	423.0000
McKenzie Hill Fm	485.4000	477.7000	485.4000	477.7000
McKenzie Mbr of Mifflintown Fm	427.4000	423.0000	427.4000	423.0000
McKenzie Mbr of Mifflintown Fm	433.4000	427.4000	427.4000	423.0000
McKim	2500.0000	1600.0000	2500.0000	1600.0000
McKinley Basalt	228.0000	208.5000	208.5000	201.3000
McKittrick Sand Bed	11.6200	7.2460	11.6200	7.2460
McKnight Fm	113.0000	100.5000	113.0000	100.5000
McLean	393.3000	387.7000	393.3000	387.7000
McLeod Brook	485.4000	477.7000	477.7000	470.0000
MClintock Fm	453.5000	452.0000	450.0000	445.2000
MClintock Fm	452.0000	450.0000	452.0000	450.0000
McLish Fm	464.0000	458.4000	458.4000	456.5000
McLish Fm	464.0000	458.4000	464.0000	458.4000
McLure Shale	13.8200	11.6200	13.8200	11.6200
McLure Shale	13.8200	11.6200	11.6200	7.2460
McLure Shale Mbr of Monterey Fm	13.8200	11.6200	11.6200	7.2460
Mclvor Fm	21.7000	19.0000	19.0000	15.9000
Mclvor Fm	21.7000	19.0000	21.7000	19.0000
Mclvor Fm	25.2000	21.7000	19.0000	15.9000
McMichaels Mbr of Buttermilk Falls Limestone	393.3000	387.7000	393.3000	387.7000
McMurray	113.0000	100.5000	113.0000	100.5000
McMurray Fm	125.0000	113.0000	113.0000	100.5000
McNairy Fm	72.1000	66.0000	72.1000	66.0000
McNairy Fm	86.3000	83.6000	72.1000	66.0000
McNairy Fm and Ripley Fm	72.1000	66.0000	72.1000	66.0000
McNairy Sand Mbr	72.1000	66.0000	72.1000	66.0000
McNamara Fm	2500.0000	541.0000	2500.0000	541.0000
McNaughton	541.0000	513.0000	541.0000	513.0000
McNaughton Fm	541.0000	513.0000	541.0000	513.0000
McShan Fm	86.3000	83.6000	86.3000	83.6000
Mead Hill Fm	84.0000	65.0000	84.0000	65.0000
Mead Hill Fm	84.0000	65.0000	65.0000	55.5000
Meade Gp	2.5880	0.0117	2.5880	0.0117
Meade Peak Mbr	280.0000	272.3000	272.3000	259.9000
Meade Peak Mbr of Park City Fm	280.0000	272.3000	272.3000	259.9000
Meade Peak Mbr of Phosphoria Fm	280.0000	272.3000	272.3000	259.9000
Meade Peak Mbr of Phosphoria Fm	272.3000	259.9000	272.3000	259.9000
Meadow Fork Fm	38.0000	33.9000	38.0000	33.9000
Meadow Lake	393.3000	387.7000	393.3000	387.7000
Meadow Valley Mbr	513.0000	501.0000	513.0000	501.0000
Meaford	450.0000	445.2000	450.0000	445.2000
Meaford Fm	450.0000	445.2000	450.0000	445.2000
Meaford-Dundas	452.0000	450.0000	450.0000	445.2000
Meagher Limestone	513.0000	501.0000	513.0000	501.0000
Meagher Limestone	513.0000	501.0000	501.0000	496.8000
Mecca Fm	3.6000	2.5880	3.6000	2.5880
Mechum River Fm	2500.0000	541.0000	2500.0000	541.0000
Meddybemps Pluton	419.2000	410.8000	410.8000	407.6000
Media Shale Mbr	20.4400	15.9700	15.9700	13.8200
Medicine Bow Fm	72.1000	66.0000	72.1000	66.0000
Medicine Hat Fm	89.8000	86.3000	89.8000	86.3000
Medicine Hill Fm	2.5880	0.0117	2.5880	0.0117
Medway Fm	10.9200	6.5000	10.9200	6.5000
Meeteetse Fm	83.6000	72.1000	72.1000	66.0000
Meeteetse Fm	83.6000	72.1000	83.6000	72.1000
Megabreccia Deposits	28.1000	23.0300	28.1000	23.0300
Meganos Canyon Fill	56.0000	47.8000	56.0000	47.8000
Megunticook Fm	541.0000	513.0000	541.0000	513.0000
Mehrten Fm	13.8200	11.6200	3.6000	2.5880
Meigs Mbr of Coosawhatchie Fm	13.8200	11.6200	13.8200	11.6200
Meigs Mbr of Coosawhatchie Fm of Hawthorne Gp	13.8200	11.6200	13.8200	11.6200
Melange	190.8000	182.7000	174.1000	170.3000
Melita	168.3000	166.1000	166.1000	163.5000
Melita Fm	170.3000	168.3000	166.1000	163.5000
Mellen Granite	2500.0000	541.0000	2500.0000	541.0000
Melville Island	387.7000	382.7000	372.2000	365.0000
Member a	456.5000	455.5000	455.5000	454.5000
Memramcook	365.0000	358.9000	358.9000	348.0000
Memramcook	358.9000	348.0000	358.9000	348.0000
Menard Fm	333.0000	323.2000	333.0000	323.2000
Menard Limestone	333.0000	323.2000	333.0000	323.2000
Menchaca Fm	145.0000	139.8000	145.0000	139.8000
Mendenhall Gneiss	2500.0000	541.0000	2500.0000	541.0000
Mendez	83.6000	72.1000	72.1000	66.0000
Mendez Fm	83.6000	72.1000	72.1000	66.0000
Mendha Fm	496.8000	492.5000	492.5000	485.4000
Menefee Fm	89.8000	86.3000	89.8000	86.3000
Menefee Shale Fm	89.8000	86.3000	86.3000	83.6000
Menihek	2500.0000	1600.0000	2500.0000	1600.0000
Meppen Limestone	348.0000	340.0000	348.0000	340.0000
Mequjoq Fm	443.4000	440.8000	438.5000	433.4000
Meramec Gp	340.0000	333.0000	333.0000	323.2000
Meramec Limestone	340.0000	333.0000	333.0000	323.2000
Merced Fm	2.5880	0.0117	2.5880	0.0117
Merced Fm	3.6000	2.5880	3.6000	2.5880
Mercedes Fm	66.0000	61.6000	66.0000	61.6000
Mercer Fm of Pottsville Gp	315.2000	308.0000	315.2000	308.0000
Merchantville Fm	83.6000	72.1000	83.6000	72.1000
Merchantville Fm	86.3000	83.6000	83.6000	72.1000
Mercy Bay	382.7000	372.2000	382.7000	372.2000
Meridian Sand	56.0000	47.8000	56.0000	47.8000
Meridian Sand Mbr of Tallahatta Fm	56.0000	47.8000	56.0000	47.8000
Merle Fm	66.0000	61.6000	59.2000	56.0000
Merom Sandstone Mbr	307.0000	305.0000	307.0000	305.0000
Merom Sandstone Mbr of Mattoon Fm	307.0000	305.0000	307.0000	305.0000
Merqujoq Fm	440.8000	438.5000	438.5000	433.4000
Mesa Basalt and Warner Basalt	13.8200	11.6200	3.6000	2.5880
Mesa-capping Basalts	13.8200	11.6200	11.6200	7.2460
Mesaverde Fm	86.3000	83.6000	72.1000	66.0000
Mesaverde Fm	93.9000	89.8000	83.6000	72.1000
Mesaverde Fm	93.9000	89.8000	89.8000	86.3000
Mesaverde Fm	89.8000	86.3000	86.3000	83.6000
Mesaverde Fm	89.8000	86.3000	83.6000	72.1000
Mesaverde Gp	83.6000	72.1000	72.1000	66.0000
Mesaverde Gp	86.3000	83.6000	83.6000	72.1000
Meseta Blanca Mbr	280.0000	272.3000	280.0000	272.3000
Meseta Blanca Sandstone Mbr of Yeso Fm	280.0000	272.3000	280.0000	272.3000
Meshik Fm	41.3000	38.0000	33.9000	28.1000
Mesilinka Pluton Fm	129.4000	125.0000	113.0000	100.5000
Mesilla Valley Sandstone	113.0000	100.5000	113.0000	100.5000
Mesnard Quartzite	2500.0000	541.0000	2500.0000	541.0000
Meson Fm	33.9000	28.1000	28.1000	23.0300
Metabasalt and Minor Serpentine	272.3000	259.9000	190.8000	182.7000
Metaconglomerate	372.2000	365.0000	365.0000	358.9000
Metamorphic Complex	2500.0000	541.0000	541.0000	513.0000
Metamorphic Igneous Complex	259.9000	252.1700	72.1000	66.0000
Metamorphic Rocks Age Uncertain	358.9000	348.0000	333.0000	323.2000
Metamorphic Rocks in Diorite Complex	208.5000	201.3000	190.8000	182.7000
Metamorphosed Sedimentary and Volcanic	252.1700	247.2000	237.0000	228.0000
Metapan	163.5000	157.3000	129.4000	125.0000
Metapan Fm	168.3000	166.1000	139.8000	132.9000
Metaquartzite and Schist in Facer Creek	2500.0000	541.0000	2500.0000	541.0000
Metasiete and Los Frailes Fm	83.6000	72.1000	66.0000	61.6000
Metate Fm	168.3000	166.1000	163.5000	157.3000
Metavolcanic Rocks	201.3000	199.3000	199.3000	190.8000
Metavolcanic Rocks Near Ladysmith	2500.0000	541.0000	2500.0000	541.0000
Metavolcanics and Metugranite	2500.0000	541.0000	2500.0000	541.0000
Metcalf Phyllite	2500.0000	541.0000	2500.0000	541.0000
Metchosin	66.0000	56.0000	56.0000	33.9000
Metchosin	56.0000	33.9000	56.0000	33.9000
Methy	393.3000	387.7000	393.3000	387.7000
Methy	387.7000	382.7000	387.7000	382.7000
Metralla Sandstone Mbr	47.8000	41.3000	41.3000	38.0000
Miami Limestone	2.5880	0.0117	2.5880	0.0117
Miamitown Shale	452.0000	450.0000	452.0000	450.0000
Mic Mac Fm and Mohawk Fm	170.3000	168.3000	157.3000	152.1000
Micara Fm	83.6000	72.1000	72.1000	66.0000
Miccosukee Fm	2.5880	0.0117	2.5880	0.0117
Michelle	419.2000	410.8000	393.3000	387.7000
Michelle Fm	407.6000	393.3000	407.6000	393.3000
Michigamme Fm	2500.0000	541.0000	2500.0000	541.0000
Michigan Fm	348.0000	340.0000	340.0000	333.0000
Mickey Pass Tuff	28.1000	23.0300	28.1000	23.0300
Mictaw	456.5000	455.5000	454.5000	453.5000
Midas	541.0000	513.0000	541.0000	513.0000
Midden-Curacao Fm	66.0000	61.6000	66.0000	61.6000
Middendorf Fm	100.5000	93.9000	93.9000	89.8000
Middendorf Fm	89.8000	86.3000	86.3000	83.6000
middle	7.2460	5.3330	5.3330	3.6000
Middle Arm Point	485.4000	477.7000	485.4000	477.7000
Middle Camp Quartz Monzonite	182.7000	174.1000	182.7000	174.1000
Middle Chalk Mbr	83.6000	72.1000	72.1000	66.0000
Middle Conglomerate Mbr	358.9000	348.0000	358.9000	348.0000
Middle Conglomerate Mbr of Kanayut Conglomerate	365.0000	358.9000	358.9000	348.0000
Middle Dolomite Mbr of Gatesburg Fm	492.5000	485.4000	492.5000	485.4000
Middle Dolomite Mbr of Gatesburg Fm	496.8000	492.5000	496.8000	492.5000
Middle Fleming Mbr	15.9700	13.8200	13.8200	11.6200
Middle Frio Mbr	28.1000	23.0300	28.1000	23.0300
Middle Gray Siltstone Mbr of Chattanooga Shale	372.2000	365.0000	365.0000	358.9000
Middle Limestone Mbr of Nolichucky Shale	501.0000	496.8000	501.0000	496.8000
Middle Mbr	168.3000	166.1000	166.1000	163.5000
Middle Mbr	513.0000	501.0000	501.0000	496.8000
middle Mbr	7.2460	5.3330	5.3330	3.6000
Middle Mbr of Coaledo Fm	41.3000	38.0000	41.3000	38.0000
Middle Mbr of Rio Dell Fm	2.5880	0.0117	2.5880	0.0117
Middle Mbr of Tonoloway Fm	423.0000	419.2000	423.0000	419.2000
Middle Nutzotin Mountains Sequence	157.3000	152.1000	152.1000	145.0000
Middle of Tuscaloosa Fm	100.5000	93.9000	100.5000	93.9000
Middle Red Mbr of Hinton Fm	333.0000	323.2000	333.0000	323.2000
Middle River	443.4000	440.8000	419.2000	410.8000
Middle Shale Mbr of Hinton Fm	333.0000	323.2000	333.0000	323.2000
Middle Tongue of Mancos Shale	100.5000	93.9000	100.5000	93.9000
Middle Unnamed Fm of Pleasanton Gp	307.0000	305.0000	307.0000	305.0000
Middleborough	340.0000	333.0000	323.2000	315.2000
Middlebury Limestone	470.0000	464.0000	458.4000	456.5000
Middlesboro Mbr of Lee Fm	333.0000	323.2000	323.2000	315.2000
Middlesboro Mbr of Lee Fm	323.2000	315.2000	323.2000	315.2000
Middlesex Mbr of Sonyea Fm	382.7000	379.0000	382.7000	379.0000
Middlesex Shale	382.7000	379.0000	382.7000	379.0000
Midway	66.0000	61.6000	59.2000	56.0000
Midway Fm	66.0000	61.6000	59.2000	56.0000
Midway Gp	66.0000	61.6000	66.0000	61.6000
Midway Gp	66.0000	61.6000	59.2000	56.0000
Miette	850.0000	541.0000	850.0000	541.0000
Miette Gp	850.0000	635.0000	850.0000	635.0000
Miette Gp	850.0000	635.0000	635.0000	541.0000
Miette Gp	850.0000	541.0000	635.0000	541.0000
Mifflin Fm	458.4000	456.5000	458.4000	456.5000
Mifflintown Fm	433.4000	427.4000	427.4000	423.0000
Mifflintown Fm	433.4000	427.4000	433.4000	427.4000
Milbach Fm of Conococheague Gp	501.0000	496.8000	501.0000	496.8000
Mildred	382.7000	379.0000	382.7000	379.0000
Mildred Mbr	382.7000	372.2000	382.7000	372.2000
Mile End Fm	455.5000	454.5000	455.5000	454.5000
Miles Canyon	0.0117	0.0000	0.0117	0.0000
Miles Canyon	2.5880	0.0117	0.0117	0.0000
Milford	323.2000	315.2000	323.2000	315.2000
Milford	346.7000	330.9000	330.9000	323.2000
Milford	340.0000	333.0000	333.0000	323.2000
Milford	323.2000	315.2000	308.0000	307.0000
Milford	340.0000	333.0000	315.2000	308.0000
Milford	323.2000	315.2000	315.2000	308.0000
Milford	346.7000	330.9000	346.7000	330.9000
Milford	333.0000	323.2000	333.0000	323.2000
Milford	330.9000	323.2000	323.2000	315.2000
Milford	315.2000	308.0000	308.0000	307.0000
Milford	372.2000	358.9000	323.2000	315.2000
Milford	333.0000	323.2000	323.2000	315.2000
Milford	330.9000	323.2000	330.9000	323.2000
Milford	340.0000	333.0000	340.0000	333.0000
Milford Granite	2500.0000	541.0000	2500.0000	541.0000
Milford Granite	298.9000	280.0000	280.0000	272.3000
Milk River	86.3000	83.6000	83.6000	72.1000
Milk River Fm	83.6000	72.1000	83.6000	72.1000
Milky River Fm	5.3330	3.6000	3.6000	2.5880
Mill Creek  Fm	113.0000	100.5000	113.0000	100.5000
Mill Creek Fm	113.0000	100.5000	113.0000	100.5000
Mill Creek Till	2.5880	0.0117	2.5880	0.0117
Mill River Conglomerate	501.0000	496.8000	501.0000	496.8000
Millbach Fm of Conococheague Gp	496.8000	492.5000	492.5000	485.4000
Millboro Shale	387.7000	382.7000	379.0000	372.2000
Millboro Shale	393.3000	387.7000	382.7000	379.0000
Millboro Shale	393.3000	387.7000	379.0000	372.2000
Millboro Shale	379.0000	372.2000	372.2000	365.0000
Miller Mill Quartzite Mbr	427.4000	423.0000	423.0000	419.2000
Miller Peak Fm	2500.0000	541.0000	2500.0000	541.0000
Millersville Limestone Mbr	307.0000	305.0000	307.0000	305.0000
Millerton Fm	157.3000	152.1000	157.3000	152.1000
Millerton Fm and Olema Fm	2.5880	0.0117	2.5880	0.0117
Millerton Fm of Cotton Valley Gp	157.3000	152.1000	157.3000	152.1000
Milligan Creek Fm	41.3000	38.0000	38.0000	33.9000
Milligan Fm	419.2000	410.8000	387.7000	382.7000
Milligan Fm	419.2000	410.8000	382.7000	379.0000
Milling Port Fm	513.0000	501.0000	513.0000	501.0000
Millstone Hill, Chelmsford, Fitchburg	419.2000	410.8000	348.0000	340.0000
Milltown Andesite	20.4400	15.9700	20.4400	15.9700
Millwood Mbr	83.6000	72.1000	83.6000	72.1000
Milne Fiord Gp	492.5000	485.4000	492.5000	485.4000
Milne Fiord Gp	485.4000	477.7000	485.4000	477.7000
Milne Fiord Gp	492.5000	485.4000	485.4000	477.7000
Milroy Mbr of Loysburg Fm	464.0000	458.4000	458.4000	456.5000
Miluveach	166.1000	163.5000	145.0000	139.8000
Miluveach Fm	166.1000	163.5000	145.0000	139.8000
Milwaukee Fm	387.7000	382.7000	387.7000	382.7000
Mina Fm	305.0000	298.9000	272.3000	259.9000
Mindego Basalt	23.0300	20.4400	20.4400	15.9700
Mineral Bluff Fm	423.0000	419.2000	419.2000	410.8000
Mineral Fork Tillite	2500.0000	541.0000	2500.0000	541.0000
Mineral Lake Intrusion	2500.0000	541.0000	2500.0000	541.0000
Miners Castle Mbr of Munising Fm	496.8000	492.5000	496.8000	492.5000
Miners Castle Sandstone Mbr	501.0000	496.8000	496.8000	492.5000
Mines Fm	501.0000	496.8000	492.5000	485.4000
Mines Mbr	492.5000	485.4000	492.5000	485.4000
Mines Mbr of Gatesburg Fm	492.5000	485.4000	492.5000	485.4000
Mingan	470.0000	464.0000	464.0000	458.4000
Mingan Fm	470.0000	464.0000	464.0000	458.4000
Mingo Fm	323.2000	315.2000	323.2000	315.2000
Mingo River	485.4000	477.7000	485.4000	477.7000
Minisink Limestone of Helderberg Gp	419.2000	410.8000	419.2000	410.8000
Minnekahta Fm	272.3000	259.9000	272.3000	259.9000
Minnekahta Limestone	280.0000	272.3000	272.3000	259.9000
Minnekahta Limestone	272.3000	259.9000	272.3000	259.9000
Minnelusa Fm	323.2000	315.2000	298.9000	280.0000
Minnelusa Fm	298.9000	280.0000	298.9000	280.0000
Minnelusa Fm	315.2000	308.0000	298.9000	280.0000
Minnelusa Fm	308.0000	307.0000	308.0000	307.0000
Minnelusa Fm	308.0000	307.0000	298.9000	280.0000
Minor Granites	450.0000	445.2000	450.0000	445.2000
Minshall Coal Mbr of Brazil Fm	315.2000	308.0000	315.2000	308.0000
Minsi Mbr of Shawangunk Fm	443.4000	440.8000	438.5000	433.4000
Mint Canyon Fm	15.9700	13.8200	13.8200	11.6200
Mint Spring Fm	33.9000	28.1000	33.9000	28.1000
Minto	850.0000	541.0000	850.0000	541.0000
Minto	315.2000	308.0000	308.0000	307.0000
Minto Inlet	850.0000	541.0000	850.0000	541.0000
Minturn Fm	315.2000	308.0000	308.0000	307.0000
Minturn Fm	308.0000	307.0000	308.0000	307.0000
Miocene Tuffs	6.5000	5.2800	6.5000	5.2800
Mirador Fm	56.0000	47.8000	38.0000	33.9000
Mirage Point Fm	410.8000	407.6000	407.6000	393.3000
Mirage Point Fm	407.6000	393.3000	407.6000	393.3000
Misaine Shale	166.1000	163.5000	166.1000	163.5000
Misener Sandstone	358.9000	348.0000	358.9000	348.0000
Misener Sandstone	387.7000	382.7000	382.7000	379.0000
Misinchinka	635.0000	541.0000	541.0000	513.0000
Misinchinka	850.0000	541.0000	635.0000	541.0000
Misinchinka	850.0000	541.0000	850.0000	541.0000
Misinchinka Gp	850.0000	635.0000	850.0000	635.0000
Misopa Fm	33.9000	28.1000	28.1000	23.0300
Mission Canyon	348.0000	340.0000	348.0000	340.0000
Mission Canyon Fm	358.9000	346.7000	346.7000	330.9000
Mission Canyon Fm	358.9000	348.0000	348.0000	340.0000
Mission Canyon Fm	358.9000	346.7000	358.9000	346.7000
Mission Canyon Fm	348.0000	340.0000	348.0000	340.0000
Mission Canyon Fm	340.0000	333.0000	333.0000	323.2000
Mission Canyon Fm	348.0000	340.0000	340.0000	333.0000
Mission Canyon Fm	358.9000	348.0000	340.0000	333.0000
Mission Canyon Fm of Madison Gp	348.0000	340.0000	340.0000	333.0000
Mission Canyon Mbr	348.0000	340.0000	340.0000	333.0000
Mission Valley Fm	41.3000	38.0000	38.0000	33.9000
Missisauga Fm	145.0000	139.8000	125.0000	113.0000
Mississagi	2500.0000	1600.0000	2500.0000	1600.0000
Mississinewa Shale Mbr	427.4000	423.0000	427.4000	423.0000
Missouri and Yellowstone Terrace Gravels	2.5880	0.0117	2.5880	0.0117
Missouri Gp	307.0000	305.0000	305.0000	298.9000
Missouri Mountain Shale	443.4000	440.8000	440.8000	438.5000
Missouri River Terrace Gravels	2.5880	0.0117	2.5880	0.0117
Missouri Series Equivalent	308.0000	307.0000	305.0000	298.9000
Mist Mountain	152.1000	145.0000	145.0000	139.8000
Mist Mountain Fm	152.1000	145.0000	145.0000	139.8000
Mistaya	496.8000	492.5000	492.5000	485.4000
Mistaya Fm	492.5000	485.4000	492.5000	485.4000
Mistuskwia Beds Mbr	170.3000	168.3000	168.3000	166.1000
Moapa Fm	387.7000	382.7000	382.7000	379.0000
Moberly	382.7000	379.0000	382.7000	379.0000
Moberly Mbr	382.7000	372.2000	382.7000	372.2000
Moberly Sandstone Mbr	307.0000	305.0000	307.0000	305.0000
Moccasin Creek Mbr	272.3000	259.9000	272.3000	259.9000
Moccasin Fm	458.4000	456.5000	458.4000	456.5000
Moccasin Fm	458.4000	456.5000	456.5000	455.5000
Moccasin Fm	455.5000	454.5000	455.5000	454.5000
Moccasin Limestone	458.4000	456.5000	458.4000	456.5000
Moccasin Springs Fm	427.4000	423.0000	427.4000	423.0000
Moccasin Springs Fm	433.4000	427.4000	427.4000	423.0000
Moctezuma Fm	7.2460	5.3330	3.6000	2.5880
Modelo Fm	11.6200	7.2460	11.6200	7.2460
Modelo Fm	13.8200	11.6200	11.6200	7.2460
Modesto Fm	2.5880	0.0117	2.5880	0.0117
Modesto Fm	308.0000	307.0000	307.0000	305.0000
Modin Fm	208.5000	201.3000	208.5000	201.3000
Moenave Equivalent Near Currie	201.3000	199.3000	201.3000	199.3000
Moenave Fm	201.3000	199.3000	199.3000	190.8000
Moenave Fm	201.3000	199.3000	201.3000	199.3000
Moenave Fm	199.3000	190.8000	190.8000	182.7000
Moenkopi Fm	252.1700	247.2000	247.2000	242.0000
Moenkopi Fm	252.1700	247.2000	242.0000	237.0000
Moenkopi Fm	252.1700	247.2000	208.5000	201.3000
Moenkopi Fm	252.1700	247.2000	252.1700	247.2000
Moeraki Fm	65.0000	55.5000	53.0000	49.5000
Moeraki Fm	65.0000	55.5000	65.0000	55.5000
Moffat Fm	182.7000	174.1000	174.1000	170.3000
Moffet Creek Fm and Horshoe Gulch Schist and Yreka Assemblage and Duzzel Phyllite and Trinity Ophiolite	477.7000	470.0000	427.4000	423.0000
Mohakatino Fm	15.1000	12.7000	12.7000	10.9200
Mohakatino Fm	10.9200	6.5000	10.9200	6.5000
Mohakatino Fm	12.7000	10.9200	10.9200	6.5000
Mohakatino Fm	15.1000	12.7000	10.9200	6.5000
Mohakatino Fm	12.7000	10.9200	12.7000	10.9200
Mohican	541.0000	513.0000	541.0000	513.0000
Mohican Fm	168.3000	166.1000	168.3000	166.1000
Moim Fm	1.8060	0.7810	1.8060	0.7810
Mojado Fm	113.0000	100.5000	113.0000	100.5000
Mokau Gp	19.0000	15.9000	19.0000	15.9000
Mokau Gp	15.9000	15.1000	15.9000	15.1000
Mokelumne River Sands	72.1000	66.0000	72.1000	66.0000
Moki Fm	19.0000	15.9000	15.9000	15.1000
Moki Fm	15.9000	15.1000	15.1000	12.7000
Moki Fm	19.0000	15.9000	15.1000	12.7000
Moki Fm	15.9000	15.1000	15.9000	15.1000
Moki Fm	15.1000	12.7000	15.1000	12.7000
Molalla Fm	13.8200	11.6200	11.6200	7.2460
Molas Fm	323.2000	315.2000	323.2000	315.2000
Molas Fm	323.2000	315.2000	315.2000	308.0000
Moleen Fm	323.2000	315.2000	323.2000	315.2000
Molybdenum Ridge Granite	100.5000	93.9000	86.3000	83.6000
Mona Schist	4000.0000	2500.0000	4000.0000	2500.0000
Monach	139.8000	132.9000	139.8000	132.9000
Monach Fm	139.8000	132.9000	139.8000	132.9000
Monahans Sand	0.0117	0.0000	0.0117	0.0000
Monashee Complex	2500.0000	1600.0000	2500.0000	1600.0000
Monashee Complex Fm	2500.0000	1600.0000	2500.0000	1600.0000
Moncion Fm	28.1000	23.0300	28.1000	23.0300
Moncton	358.9000	348.0000	348.0000	340.0000
Moncton	348.0000	340.0000	348.0000	340.0000
Moncton	358.9000	348.0000	358.9000	348.0000
Monk	850.0000	541.0000	850.0000	541.0000
Monkman Fm	477.7000	470.0000	477.7000	470.0000
Monkman Fm	477.7000	470.0000	470.0000	464.0000
Monkton Quartzite	541.0000	513.0000	513.0000	501.0000
Monmouth Fm	83.6000	72.1000	72.1000	66.0000
Monmouth Gp	72.1000	66.0000	72.1000	66.0000
Monmouth Gp and Matawan Gp	83.6000	72.1000	72.1000	66.0000
Monola Fm	541.0000	513.0000	513.0000	501.0000
Monongahela Fm	305.0000	298.9000	305.0000	298.9000
Monongahela Gp	305.0000	298.9000	305.0000	298.9000
Monotony Tuff	28.1000	23.0300	28.1000	23.0300
Monowai Fm	15.9000	15.1000	15.9000	15.1000
Monowai Fm	15.9000	15.1000	15.1000	12.7000
Monro Conglomerate	86.5000	84.0000	86.5000	84.0000
Monroe Canyon Limestone	340.0000	333.0000	333.0000	323.2000
Monroe Gas Rock	66.0000	61.6000	66.0000	61.6000
Monroe Gas Rock	83.6000	72.1000	72.1000	66.0000
Monson Gneiss	541.0000	513.0000	470.0000	464.0000
Monster	72.1000	66.0000	66.0000	56.0000
Monster	113.0000	100.5000	86.3000	83.6000
Monster Fm	100.5000	93.9000	93.9000	89.8000
Montalto Mbr	541.0000	513.0000	541.0000	513.0000
Montara Fm	166.1000	163.5000	163.5000	157.3000
Montara Quartz Diorite	100.5000	93.9000	86.3000	83.6000
Monte Cristo Limestone	358.9000	348.0000	323.2000	315.2000
Monte Cristo Limestone	358.9000	348.0000	340.0000	333.0000
Monte Neva Fm	513.0000	501.0000	513.0000	501.0000
Monteagle Limestone	340.0000	333.0000	333.0000	323.2000
Montebello Mbr of Mahantango Fm	387.7000	382.7000	387.7000	382.7000
Monteith	152.1000	145.0000	145.0000	139.8000
Monteith Fm	152.1000	145.0000	145.0000	139.8000
Monteith Fm	145.0000	139.8000	145.0000	139.8000
Monteregian Intrusions	129.4000	125.0000	125.0000	113.0000
Monteregian Intrusions	145.0000	139.8000	113.0000	100.5000
